URL,Brand,Item Type,Size,Price,Original Price,Material,Condition,Item ID
https://www.thredup.com/product/women-cotton-rock-flower-paper-blue-casual-dress/111115121?query_id=642697512218345472&result_id=642779641061154816,Rock Flower Paper,Casual Dress,Size S ,$8.99,$95,100% Cotton,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #111115121
https://www.thredup.com/product/women-cotton-jcrew-factory-store-black-casual-dress/111087302?query_id=642697512218345472&result_id=642779641061154816,J.Crew Factory Store,Casual Dress,Size XS ,$9.99,$90,100% Cotton,"This item is in excellent condition with only light signs of wear, if any.",Item #111087302
https://www.thredup.com/product/women-rayon-old-navy-blue-casual-dress/110462689?query_id=642697512218345472&result_id=642779641061154816,Old Navy,Casual Dress,Size S ,$7.99,$40,100% Rayon,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110462689
https://www.thredup.com/product/women-tencel-sundays-black-casual-dress/110387144?query_id=642697512218345472&result_id=642779641061154816,Sundays,Casual Dress,Size Sm (1) ,$9.99,$95,"64% Tencel, 36% Rayon",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110387144
https://www.thredup.com/product/women-rayon-cloth-and-stone-tan-casual-dress/110311569?query_id=642697512218345472&result_id=642779641061154816,Cloth & Stone,Casual Dress,Size XS ,$9.99,$95,"70% Rayon, 30% Linen",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110311569
https://www.thredup.com/product/women-polyester-everly-black-casual-dress/110266196?query_id=642697512218345472&result_id=642779641061154816,Everly,Casual Dress,Size M ,$8.49,$58,"67% Polyester, 24% Nylon, 9% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110266196
https://www.thredup.com/product/women-polyester-max-studio-blue-casual-dress/110446882?query_id=642697512218345472&result_id=642779641061154816,Max Studio,Casual Dress,Size S ,$7.99,$128,"95% Polyester, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #110446882
https://www.thredup.com/product/women-viscose-madewell-green-casual-dress/110388410?query_id=642697512218345472&result_id=642779641061154816,Madewell,Casual Dress,Size XS ,$9.49,$119,100% Viscose,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110388410
https://www.thredup.com/product/women-viscose-yas-black-casual-dress/110377016?query_id=642697512218345472&result_id=642779641061154816,Y.A.S,Casual Dress,Size M ,$8.49,$119,"61% Viscose, 31% Nylon, 6% Elastane, 2% Polyester","This item is in excellent condition with only light signs of wear, if any.",Item #110377016
https://www.thredup.com/product/women-modal-jcrew-factory-store-gray-casual-dress/110323039?query_id=642697512218345472&result_id=642779641061154816,J.Crew Factory Store,Casual Dress,Size XS ,$7.99,$90,"55% Modal, 45% Polyester","This item is in excellent condition with only light signs of wear, if any.",Item #110323039
https://www.thredup.com/product/women-polyester-cupcakes-and-cashmere-gray-casual-dress/110265556?query_id=642697512218345472&result_id=642779641061154816,Cupcakes & Cashmere,Casual Dress,Size M ,$8.49,$143,"48% Polyester, 48% Rayon, 4% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110265556
https://www.thredup.com/product/women-polyester-topshop-black-casual-dress/120394002?query_id=642697512218345472&result_id=642779641061154816,Topshop,Casual Dress,Size 4 ,$18.19,$85,100% Polyester,This item is brand new with tags still attached.,Item #120394002
https://www.thredup.com/product/women-merino-wool-the-group-by-babaton-burgundy-casual-dress/113585116?query_id=642697512218345472&result_id=642779641061154816,The Group by Babaton,Casual Dress,Size XXS ,$9.99,$119,"90% Merino Wool, 10% Cashmere","This item is in excellent condition with only light signs of wear, if any.",Item #113585116
https://www.thredup.com/product/women-rayon-white-house-black-market-blue-casual-dress/111266731?query_id=642697512218345472&result_id=642779641061154816,White House Black Market,Casual Dress,Size XS ,$8.49,$130,"74% Rayon, 14% Nylon, 8% Polyester, 4% Other",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #111266731
https://www.thredup.com/product/women-polyester-jcrew-factory-store-blue-casual-dress/111084704?query_id=642697512218345472&result_id=642779641061154816,J.Crew Factory Store,Casual Dress,Size XS ,$8.49,$90,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #111084704
https://www.thredup.com/product/women-polyester-leith-black-casual-dress/110244715?query_id=642697512218345472&result_id=642779641061154816,Leith,Casual Dress,Size M ,$9.99,$119,"98% Polyester, 2% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110244715
https://www.thredup.com/product/women-spandex-express-black-cocktail-dress/93661995?query_id=642697512218345472&result_id=642779641061154816,Express,Cocktail Dress,Size 0 ,$10.79,$80,"4% Spandex, 96% Polyester","This item is in excellent condition with only light signs of wear, if any.",Item #93661995
https://www.thredup.com/product/women-polyester-trafaluc-by-zara-blue-romper/110889001?query_id=642697512218345472&result_id=642779641061154816,Trafaluc by Zara,Romper,Size XS ,$8.49,$60,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110889001
https://www.thredup.com/product/women-cotton-unbranded-white-casual-dress/101329016?query_id=642697512218345472&result_id=642779641061154816,Unbranded,Casual Dress,Size S ,$8.99,$48,"58% Cotton, 38% Polyester, 4% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #101329016
https://www.thredup.com/product/women-vs-tee-shop-pink-casual-dress/100817143?query_id=642697512218345472&result_id=642779641061154816,VS Tee Shop,Casual Dress,Size S ,$8.99,$48,Material unknown,"This item is in excellent condition with only light signs of wear, if any.",Item #100817143
https://www.thredup.com/product/women-cotton-gap-blue-casual-dress/100752415?query_id=642697512218345472&result_id=642779641061154816,Gap,Casual Dress,Size 4 ,$10.79,$70,"98% Cotton, 2% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #100752415
https://www.thredup.com/product/women-cotton-asos-black-casual-dress/100655038?query_id=642697512218345472&result_id=642779641061154816,ASOS,Casual Dress,Size 2 ,$10.79,$48,100% Cotton,"This item is in excellent condition with only light signs of wear, if any.",Item #100655038
https://www.thredup.com/product/women-lyocell-banana-republic-teal-casual-dress/95296984?query_id=642697512218345472&result_id=642779641061154816,Banana Republic,Casual Dress,Size 0 ,$10.79,$70,"70% Lyocell, 30% Cotton",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #95296984
https://www.thredup.com/product/women-viscose-banana-republic-black-casual-dress/94779571?query_id=642697512218345472&result_id=642779641061154816,Banana Republic,Casual Dress,Size 0 ,$8.99,$70,"67% Viscose, 28% Nylon, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #94779571
https://www.thredup.com/product/women-polyester-max-and-ash-black-casual-dress/118706050?query_id=642697512218345472&result_id=642779641061154816,Max & Ash,Casual Dress,Size XS ,$9.59,$95,"95% Polyester, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #118706050
https://www.thredup.com/product/women-modal-workshop-republic-clothing-white-casual-dress/118694218?query_id=642697512218345472&result_id=642779641061154816,Workshop Republic Clothing,Casual Dress,Size S ,$11.39,$71,"95% Modal, 5% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #118694218
https://www.thredup.com/product/women-gap-black-casual-dress/118672368?query_id=642697512218345472&result_id=642779641061154816,Gap,Casual Dress,Size S ,$11.39,$70,Material unknown,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #118672368
https://www.thredup.com/product/women-polyester-spense-black-cocktail-dress/101740006?query_id=642697512218345472&result_id=642779641061154816,Spense,Cocktail Dress,Size XS ,$10.79,$74,"95% Polyester, 5% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #101740006
https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-casual-dress/100655594?query_id=642697512218345472&result_id=642779641061154816,Ann Taylor LOFT,Casual Dress,Size XXS ,$10.79,$70,100% Cotton,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #100655594
https://www.thredup.com/product/women-rayon-unbranded-blue-casual-dress/99494404?query_id=642697512218345472&result_id=642779641061154816,Unbranded,Casual Dress,Size S ,$10.79,$48,"95% Rayon, 5% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #99494404
https://www.thredup.com/product/women-rayon-nine-britton-green-casual-dress/99474311?query_id=642697512218345472&result_id=642779641061154816,Nine Britton,Casual Dress,Size S ,$8.99,$71,"95% Rayon, 5% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #99474311
https://www.thredup.com/product/women-polyester-mix-by-41-hawthorn-black-casual-dress/97336645?query_id=642697512218345472&result_id=642779641061154816,Mix by 41 Hawthorn,Casual Dress,Size XS ,$10.79,$60,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #97336645
https://www.thredup.com/product/women-polyester-c-luce-maroon-casual-dress/97051961?query_id=642697512218345472&result_id=642779641061154816,C. Luce,Casual Dress,Size S ,$10.79,$78,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #97051961
https://www.thredup.com/product/women-polyester-ark-and-co-red-casual-dress/118812624?query_id=642697512218345472&result_id=642779641061154816,Ark & Co.,Casual Dress,Size S ,$9.59,$68,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #118812624
https://www.thredup.com/product/women-cotton-assorted-brands-gray-casual-dress/117266216?query_id=642697512218345472&result_id=642779641061154816,Assorted Brands,Casual Dress,Size S ,$8.99,$48,"77% Cotton, 21% Polyester, 2% Elastane",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #117266216
https://www.thredup.com/product/women-bcbgeneration-black-casual-dress/101056553?query_id=642697512218345472&result_id=642779641061154816,BCBGeneration,Casual Dress,Size XS ,$10.79,$78,Material unknown,"This item is in good condition with minor signs of wear: minor stain, minor wear on fabric.",Item #101056553
https://www.thredup.com/product/women-lyocell-gap-blue-casual-dress/98782908?query_id=642697512218345472&result_id=642779641061154816,Gap,Casual Dress,Size XS ,$10.79,$70,100% Lyocell,"This item is in excellent condition with only light signs of wear, if any.",Item #98782908
https://www.thredup.com/product/women-polyester-lularoe-purple-casual-dress/98545834?query_id=642697512218345472&result_id=642779641061154816,Lularoe,Casual Dress,Size XXS ,$10.79,$48,"96% Polyester, 4% Spandex",This item is brand new with tags still attached.,Item #98545834
https://www.thredup.com/product/women-polyester-bisou-bisou-blue-casual-dress/96175483?query_id=642697512218345472&result_id=642779641061154816,Bisou Bisou,Casual Dress,Size 2 ,$10.79,$71,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #96175483
https://www.thredup.com/product/women-polyester-old-navy-red-casual-dress/95663158?query_id=642697512218345472&result_id=642779641061154816,Old Navy,Casual Dress,Size S ,$8.99,$40,"74% Polyester, 21% Viscose, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #95663158
https://www.thredup.com/product/women-glamorous-black-cocktail-dress/95522794?query_id=642697512218345472&result_id=642779641061154816,Glamorous,Cocktail Dress,Size XS ,$10.79,$45,Material unknown,"This item is in excellent condition with only light signs of wear, if any.",Item #95522794
https://www.thredup.com/product/women-polyester-ann-taylor-loft-black-casual-dress/95151942?query_id=642697512218345472&result_id=642779641061154816,Ann Taylor LOFT,Casual Dress,Size S ,$10.79,$70,"65% Polyester, 35% Viscose","This item is in excellent condition with only light signs of wear, if any.",Item #95151942
